artist,title,cosine_sim,in_country
Fifth Harmony,All In My Head Flex,0.030304853321764382,0
Nick Jonas,Jealous,0.03032836437740977,0
Drake,Jorja Interlude,0.030333634662030193,0
Post Malone,Rockstar,0.03034715253962953,0
Hilary Duff,Sparks,0.030352379011665494,0
Sia,Elastic Heart,0.030360195725260348,0
2 Chainz,4 AM,0.03036413511731069,0
TI,No Mediocre,0.030365278406610897,0
Kungs vs Cookin On 3 Burners,This Girl,0.03036762248999278,0
Tiesto,Red Lights,0.03037372292405368,0
AJR,Burn The House Down,0.030393449440527222,0
Billie Eilish,Ocean Eyes,0.030409771273416094,0
6ix9ine,Stoopid,0.030419162185504903,0
Gucci Mane,Stunting Aint Nuthin,0.030430886369909507,0
Meghan Trainor,Lips Are Movin,0.030442307275121108,0
Mumford and Sons,Believe,0.03044835135653244,0
Young MA,OOOUUU,0.030449784309440633,0
The Lumineers,Ophelia,0.030454922530201538,0
XXXTENTACION,The Remedy For A Broken Heart Why Am I So In Love,0.03046619751942556,0
Lil Uzi Vert,Dark Queen,0.03046709552347536,0
Drake,Gyalchester,0.030473510737449357,0
Travis Scott,NC 17,0.030484378828581817,0
TeeFLii,24 Hours,0.030490530296130292,0
One Direction,Best Song Ever,0.030493345865145304,0
Iggy Azalea,Work,0.03050176028571543,0
Lorde,Green Light,0.03050499866697094,0
Meghan Linsey,Change My Mind,0.030516839255174275,0
Tove Lo,Habits Stay High,0.030517043742790847,0
J Cole,Wet Dreamz,0.030533835801979905,0
Playboi Carti,Shoota,0.0305391846047136,0
Kanye West,Pt 2,0.03054545277381129,0
Dreezy,Body,0.030570672645256907,0
Disclosure,Omen,0.03057137932245613,0
Lady Gaga,GUY,0.03057612608757527,0
Young Thug,With Them,0.03058993794107816,0
Meek Mill,Dangerous,0.03059779930745928,0
Drake,Portland,0.030607392765891975,0
Huncho Jack,Motorcycle Patches,0.030610816060469302,0
Kesha,Praying,0.030611192420465817,0
Big Sean,Play No Games,0.030626714785641693,0
MAGIC!,Rude,0.030633907958142928,0
Drake,Teenage Fever,0.030658418727119004,0
Nick Jonas and Nicki Minaj,Bom Bidi Bom,0.03070117629195619,0
Pitbull,Fun,0.030759769652714226,0
Justin Timberlake,Filthy,0.03076470869127906,0
Wiz Khalifa,Something New,0.030772226998574095,0
Cardi B,Be Careful,0.03077922857452581,0
XXXTENTACION,Revenge,0.030780110615096466,0
Halsey,Without Me,0.03082199336222882,0
Ella Henderson,Ghost,0.030822430753963265,0
Major Lazer,Cold Water,0.030830892309324318,0
Kendrick Lamar and SZA,All The Stars,0.030834084383419055,0
Wiz Khalifa,Bake Sale,0.030848295059309826,0
ScHoolboy Q,Studio,0.030850589596665895,0
Demi Lovato,Cool For The Summer,0.03085105841115234,0
Empire Cast,Youre So Beautiful,0.03085618876023725,0
Meek Mill,Monster,0.030883862582089947,0
Amine,Caroline,0.030887698864586074,0
2 Chainz,Gotta Lotta,0.030896506746905424,0
The Game,All Eyez,0.030904519020702122,0
XXXTENTACION,Hope,0.03094012210971914,0
Mac Miller,100 Grandkids,0.030940595530634506,0
Migos,Gang Gang,0.03094258816430089,0
Trey Songz,"Touchin, Lovin",0.03094319046770322,0
Metro Boomin,Space Cadet,0.030951477316756352,0
Chris Brown and Tyga,Ayo,0.030956156508655495,0
Robin Thicke,Blurred Lines,0.030957488673814756,0
Young Thug And Travis Scott,Pick Up The Phone,0.030962582364620038,0
Rae Sremmurd,Swang,0.030964483504074627,0
Zedd and Elley Duhe,Happy Now,0.030999218037529752,0
Alice Merton,No Roots,0.031007074037927202,0
"Lil Wayne, Wiz Khalifa and Imagine Dragons",Sucker For Pain,0.03100776427349776,0
Lil Peep and XXXTENTACION,Falling Down,0.031010247877708463,0
Drake,Signs,0.031024974616269973,0
The Weeknd,Acquainted,0.031084942548617985,0
John Legend,You and I,0.031088869547615024,0
J Cole,She Knows,0.031124473309142434,0
Afrojack,Ten Feet Tall,0.031129232665174866,0
Bobby Shmurda,Hot Nigga,0.031163680011315337,0
SZA,Broken Clocks,0.03116464544524897,0
Michael Jackson,Billie Jean,0.03116726204340249,0
Drake,Still Here,0.03119139587750608,0
Sam Smith,Pray,0.03119192216144918,0
Nicki Minaj,Barbie Tingz,0.0312007766767345,0
Janet Jackson,No Sleeep,0.0312272872650935,0
Gucci Mane and Drake,Back On Road,0.03123408254880838,0
YoungBoy Never Broke Again,Untouchable,0.031234352227399988,0
Maroon 5,Cold,0.03123875918614346,0
Katy Perry,Chained To The Rhythm,0.031241425966724676,0
Lil Wayne,Used 2,0.031242365552463774,0
HER,Couldve Been,0.031249109467890127,0
Lil Baby and Drake,Yes Indeed,0.031266244426732835,0
OMI,Cheerleader,0.031272787376589534,0
Travis Scott,Coffee Bean,0.031281672702982585,0
Wiz Khalifa,Go Hard Or Go Home,0.03128230508857975,0
Zedd and Alessia Cara,Stay,0.03128383821896013,0
Empire Of The Sun,Walking On A Dream,0.031289902093900486,0
BlocBoy JB,Look Alive,0.031290625631333245,0
Pentatonix,Cant Sleep Love,0.03130030745122438,0
Trey Songz,About You,0.031312760320410485,0
Queen Naija,Medicine,0.03132097734470329,0
Kodak Black,First Day Out,0.03132791871677834,0
Kendrick Lamar,Alright,0.0313387509865962,0
Pusha T,What Would Meek Do?,0.03134630049847546,0
Drake,Final Fantasy,0.03135913212323952,0
Empire Cast,Conqueror,0.031365192767664966,0
Kelly Clarkson,Piece By Piece,0.03140573861176179,0
Tiesto and Dzeko,Jackie Chan,0.031433508771851866,0
Missy Elliott,WTF Where They From,0.03143479884777328,0
Panic! At The Disco,Say Amen Saturday Night,0.03143506415562413,0
Metro Boomin,Dont Come Out The House,0.03144567539566476,0
J Cole,Immortal,0.03144858699973913,0
Travis Scott,Skeletons,0.031453759025629476,0
Imagine Dragons,Whatever It Takes,0.03145414419423991,0
Big Sean,Sacrifices,0.03145462771384122,0
Bryson Tiller,Exchange,0.03145469093326049,0
Pitbull,Timber,0.031455477888620756,0
One Direction,Ready To Run,0.031456266053883665,0
J Cole,Neighbors,0.03147130816219092,0
The Weeknd,Dark Times,0.03147849193472286,0
Migos and Marshmello,Danger,0.03148660224941936,0
Young Thug,Best Friend,0.0314985905590237,0
Lorde,Team,0.031501967775891704,0
Travis Scott,Wake Up,0.031511900922638954,0
Nelly,The Fix,0.031517757711631414,0
Huncho Jack,Modern Slavery,0.03151940628069718,0
Enrique Iglesias,Heart Attack,0.03152385528381452,0
Jason Derulo,Marry Me,0.03153032995139316,0
Backstreet Boys,Dont Go Breaking My Heart,0.03153094112144835,0
Lil Baby and Gunna,Business Is Business,0.03153097627865376,0
Logic,Overnight,0.03153374985002597,0
Kodak Black,No Flockin,0.03154151407585959,0
Rita Ora,I Will Never Let You Down,0.031551515444789485,0
Kodak Black,Conscience,0.03156890420542627,0
Drake,KMT,0.03156979778015779,0
Idina Menzel,Let It Go,0.03157087787093062,0
Logic,Yuck,0.031572356951414624,0
Justin Bieber,We Are,0.03157893685965282,0
Demi Lovato,Really Dont Care,0.031583725171114026,0
Future,Wifi Lit,0.031592354760907354,0
J Cole,Shes Mine Pt 1,0.0315925248486109,0
Band Aid 30,Do They Know Its Christmas?,0.031604538480296866,0
Bryson Tiller,No Longer Friends,0.031607743285689646,0
Meek Mill,Whatever You Need,0.03161160922444956,0
Kevin Gates,Let It Sing,0.031614677556240624,0
Young Thug,Relationship,0.03161737192944477,0
Pitbull,Wild Wild Love,0.03161890227987065,0
Gorillaz,Humility,0.031636935198697966,0
Walt Disney Records,Love Is An Open Door,0.03164127056888907,0
Portugal The Man,Feel It Still,0.03164746075019076,0
Ed Sheeran,Dive,0.03165458303460608,0
Travis Scott,Cant Say,0.03167997560218279,0
Calvin Harris,Feels,0.03168078193258698,0
P!nk,Just Like Fire,0.03168489818303176,0
Nicki Minaj,Chun Li,0.0316860258134179,0
Beyonce,All Night,0.03170735724756072,0
James Bay,Let It Go,0.03171032704263687,0
Nicky Jam,With You Tonight / Hasta El Amanecer,0.03171385626974037,0
Lil Baby and Gunna,Belly,0.031724796752226704,0
One Direction,History,0.0317393328793553,0
SOB x RBE,Paramedic!,0.031741263101324656,0
DNCE,Toothbrush,0.031741726890992396,0
Gucci Mane,Met Gala,0.031764233519536174,0
Quavo,Huncho Dreams,0.03177246918412596,0
Fall Out Boy,Immortals,0.031816143488914844,0
Ariana Grande,Be Alright,0.03182440401788122,0
Future,Draco,0.03184527201413817,0
Calvin Harris,Rollin,0.031855026100292116,0
Milky Chance,Stolen Dance,0.03185915355946477,0
Travis Scott,RIP Screw,0.03187699205792941,0
Meek Mill,Froze,0.03189326125495878,0
Pharrell Williams,Come Get It Bae,0.031912207697552625,0
Migos,T Shirt,0.031919320951982993,0
Linkin Park,In The End,0.03195176217568029,0
Meek Mill,Bad For You,0.03196081297187454,0
Travis Scott,5% Tint,0.03196240440946979,0
Ariana Grande,Let Me Love You,0.03196608577287155,0
Chris Brown,High End,0.031985253208214263,0
Drake,Talk Up,0.03198675532877669,0
DJ Khaled and Calvin Harris,Dont Quit,0.031990283014793446,0
Wiz Khalifa,Hopeless Romantic,0.03199788247023024,0
Pusha T,The Games We Play,0.03199840449525828,0
Flo Rida,How I Feel,0.03199949983647321,0
Migos,Slippery,0.032009177733171544,0
Martin Garrix,Ocean,0.0320188053530612,0
Martin Garrix and Troye Sivan,There For You,0.03202446274119942,0
Drake,Faithful,0.032056033237209264,0
Blink 182,Bored To Death,0.03208187286703901,0
Lil Baby,Deep End,0.03209336643037679,0
Ellie Goulding,Explosions,0.03211305940291501,0
Future and Young Thug,No Cap,0.032124083342758486,0
Offset and Metro Boomin,Nightmare,0.032124789664679645,0
J Cole,Apparently,0.03212667475959186,0
Drake,No Tellin,0.03212727998217807,0
Pusha T,Infrared,0.03213089058825465,0
Kanye West,FML,0.03214508482470908,0
lovelytheband,Broken,0.032154043776019076,0
Drake,Cant Take A Joke,0.03215444655997319,0
Future,Comin Out Strong,0.03215492031613527,0
Big Sean,Jump Out The Window,0.03215610763627004,0
Travis Scott,Goosebumps,0.032158499963111896,0
Meek Mill,Heavy Heart,0.03216981277807782,0
Calvin Harris and Sam Smith,Promises,0.03221283473052817,0
Lady Gaga,A YO,0.03221307268016903,0
Drake,Finesse,0.03221595842701143,0
Kanye West,Yikes,0.032238341159451615,0
Macklemore,Glorious,0.03223980096236344,0
Future and Young Thug,Three,0.03224213189653845,0
21 Savage,Famous,0.032245124180582875,0
T Pain,Up Down Do This All Day,0.03227000295468983,0
David Guetta,Dangerous,0.03227518416076539,0
Andy Grammer,Fresh Eyes,0.032300334370290555,0
DJ Snake,Middle,0.032304353990986884,0
G Eazy,Random,0.032320155906243944,0
Meek Mill,Millidelphia,0.03233991785713702,0
Future,Zoom,0.032341350303925,0
Travis Scott,Yosemite,0.03238540354913146,0
J Cole,No Role Modelz,0.03239104001481085,0
Lil Wayne,Took His Time,0.03239375930500323,0
Drake,Sandras Rose,0.032409822733576364,0
Drake,One Dance,0.03241367369600595,0
The Chainsmokers,Side Effects,0.032419690274823,0
Chris Brown,Back To Sleep,0.032438333466560186,0
Sam Smith,Like I Can,0.03245601433700605,0
Drake,Worst Behavior,0.03247403380717248,0
Justin Bieber,Trust,0.0324867068600996,0
LSD,Thunderclouds,0.03249584722591691,0
DRAM,Broccoli,0.03250521603688731,0
Post Malone,Stay,0.03251354170281746,0
Lil Baby and Gunna,Drip Too Hard,0.03253129642951225,0
Hilary Duff,Chasing The Sun,0.03254048974792099,0
Meek Mill,Offended,0.032581603846408576,0
Drake,Sneakin,0.03261045659823359,0
Drake,Summer Games,0.03262217926692028,0
Drake,Jaded,0.0326285926240972,0
James Arthur,Say You Wont Let Go,0.03265482892693461,0
Keala Settle,This Is Me,0.03267173465671433,0
DJ Khaled,For Free,0.032700854525351424,0
Migos,Auto Pilot,0.03270251604165638,0
DJ Drama,Wishing,0.032709762550961995,0
Calvin Harris,Faking It,0.0327232273818895,0
Future,4 Da Gang,0.03274041770883188,0
Prince,When Doves Cry,0.03274358615588339,0
Lil Uzi Vert,New Patek,0.03274610265737405,0
Lil Wayne,Hittas,0.032781043434057536,0
Taylor Swift,Ready For It?,0.03279281437942317,0
Maroon 5,This Summers Gonna Hurt,0.032797382939424975,0
Avicii,The Days,0.03280061311379788,0
Brett Young,Mercy,0.03280374351681288,0
Big Sean and Metro Boomin,Pull Up N Wreck,0.032805953421772345,0
Drake,"Hold On, Were Going Home",0.032812798501846305,0
Travis Scott,Sicko Mode,0.03281895036871775,0
Sam Smith,Lay Me Down,0.03281948111376761,0
Khalid,Better,0.032825979215831136,0
Eminem and Jessie Reyez,Nice Guy,0.032835690341561405,0
Fall Out Boy,Centuries,0.0328451448019109,0
Sia,Chandelier,0.03286785854873999,0
Ty Dolla sign,Blase,0.03287145083478294,0
Drake,Redemption,0.032875239699377085,0
Plies,Real Hitta,0.032881511960938636,0
Linkin Park,Heavy,0.03288251314346151,0
Florence   The Machine,What Kind Of Man,0.03290177627212611,0
Mason Ramsey,Famous,0.03292860938171915,0
Zac Efron,Rewrite The Stars,0.032965197661166845,0
Lil Uzi Vert,The Way Life Goes,0.0329667630416091,0
Bruno Mars,Gorilla,0.0330085777420041,0
Lil Dicky,$ave Dat Money,0.03301089610594342,0
DJ Khaled,How Many Times,0.03301510677842691,0
Train,Play That Song,0.0330172150041012,0
Justin Bieber,Purpose,0.03302906379471262,0
Juice WRLD,All Girls Are The Same,0.033038108577941774,0
Big Sean,Light,0.033046290278623866,0
Selena Gomez,The Heart Wants What It Wants,0.033062340562428,0
Lana Del Rey,Ultraviolence,0.033066295718428965,0
Logic,Everybody,0.033083485419600045,0
Drake,Elevate,0.033105421384579885,0
DNCE,Cake By The Ocean,0.03312177048460216,0
Lil Wayne,Perfect Strangers,0.03312323363052399,0
WALK THE MOON,One Foot,0.03316257484864469,0
Jacquees and Dej Loaf,At The Club,0.03318848784602343,0
TI,About The Money,0.033189555778125567,0
Logic,Midnight,0.03319116671268914,0
Lil Wayne,Dope Niggaz,0.03320117899780616,0
Iggy Azalea,Fancy,0.03320712863172912,0
Echosmith,Bright,0.03322042926983628,0
Bryson Tiller,Dont Get Too High,0.03323889388779986,0
Big Sean,All Your Fault,0.0332425801828577,0
Sage The Gemini,Now and Later,0.03324488059103469,0
Drake,Pound Cake / Paris Morton Music 2,0.03324602094013108,0
The Chainsmokers,Closer,0.033257349184071805,0
Calvin Harris,Heatstroke,0.03327147625629107,0
DJ Khaled,No Brainer,0.03328090711259404,0
Gucci Mane and Nicki Minaj,Make Love,0.03328548081422252,0
Queen Naija,Karma,0.03329497599400926,0
Panic! At The Disco,Hallelujah,0.03330158785535849,0
Future and Juice WRLD,Fine China,0.033320237953961954,0
Luke Bryan,Light It Up,0.033324556431607616,0
Ariana Grande,Into You,0.03332952663130809,0
Lana Del Rey,West Coast,0.0333450421312394,0
Miguel,Sky Walker,0.03335731079810067,0
YoungBoy Never Broke Again,Overdose,0.033365988840103826,0
Missy Elliott,Work It,0.033379285144071624,0
OneRepublic,Counting Stars,0.033407350557541474,0
Charli XCX,Break The Rules,0.033426133634803026,0
gnash,Home,0.03342821755918767,0
Bazzi,Beautiful,0.03344121448130511,0
Childish Gambino,I Crawl,0.03344235733521387,0
Dua Lipa,Blow Your Mind,0.03344461366605493,0
The Weeknd,In The Night,0.03344952516261396,0
Lorde,Tennis Court,0.03345198983314652,0
Kanye West,Champions,0.03350619483266659,0
Drake,Thats How You Feel,0.03351800668081716,0
Drake,6 God,0.033522694109847845,0
Kodak Black,Everything 1K,0.033527818439648235,0
Lil Baby and Gunna,Off White VLONE,0.03354340609699401,0
The Weeknd,Sidewalks,0.033548932805015946,0
Chris Brown,Loyal,0.033556544276620325,0
Sam Smith,Have Yourself A Merry Little Christmas,0.03356591638521921,0
Post Malone,Sugar Wraith,0.03358158658856361,0
Nicki Minaj,Barbie Dreams,0.03359243619947971,0
Lady Gaga,Is That Alright?,0.033601359102217274,0
Halsey,New Americana,0.03361621438207514,0
Logic,Indica Badu,0.03362500861138055,0
Bruno Mars,24K Magic,0.033654592639082666,0
Big Sean,Paradise,0.03366697575193889,0
Eminem,Infinite,0.0336676939253328,0
Kendrick Lamar,Element,0.03367531994306194,0
Gucci Mane,Curve,0.033680804542808196,0
JAY Z,4:44,0.033685356790802055,0
Sevyn Streeter,It Wont Stop,0.03369602231174912,0
Bradley Cooper,Maybe Its Time,0.033715912737920024,0
Drake,9,0.03371632489616497,0
Meek Mill,Lord Knows,0.033738730376585424,0
Tinashe,2 On,0.03374669196800614,0
OneRepublic,Love Runs Out,0.0337515647144362,0
DJ Khaled,Shining,0.03377079251330683,0
NERD and Rihanna,Lemon,0.033776249180893725,0
French Montana,Bad Bitch,0.033778108701132056,0
Bastille,Pompeii,0.033785455711435944,0
One Direction,Temporary Fix,0.033785799454655666,0
Tegan And Sara,Everything Is AWESOME!!!,0.03378831573485051,0
Drake,Diplomatic Immunity,0.03379719417487643,0
Drake,Views,0.03380675804296219,0
Rae Sremmurd,Powerglide,0.03380913350202129,0
K Michelle,Cant Raise A Man,0.033835217837031493,0
Big Sean,Blessings,0.03383903916431,0
Foster The People,Sit Next To Me,0.03386276796683089,0
Jessie J,Burnin Up,0.033877642001226393,0
Lil Wayne,Dedicate,0.03388959542402966,0
Post Malone,Over Now,0.03389102521163616,0
Bea Miller,Fire N Gold,0.033905758143700754,0
5 Seconds Of Summer,Shes Kinda Hot,0.03390585659189961,0
Ed Sheeran,How Would You Feel Paean,0.03390634425861921,0
Iggy Azalea,Trouble,0.03391447853240295,0
twenty one pilots,Tear In My Heart,0.03391512424568447,0
Rich Gang,Lifestyle,0.0339216991813829,0
Migos,White Sand,0.03392729829777984,0
Skrillex and Rick Ross,Purple Lamborghini,0.03393354467350143,0
J Cole,Friends,0.033941659831263675,0
Lil Wayne,Cant Be Broken,0.03394378988623746,0
GoldLink,Crew,0.03395402491984555,0
Travis Scott,Houstonfornication,0.03395499347781099,0
Drake,Glow,0.0339555373060826,0
Nicki Minaj,Bed Of Lies,0.03395961148959271,0
The Weeknd,Starboy,0.03396391221782633,0
James Newton Howard,The Hanging Tree,0.03396724604587397,0
A Ap Rocky,Electric Body,0.03399555011344219,0
Future and Juice WRLD,Astronauts,0.033998615953235306,0
One Direction,Story Of My Life,0.03401460572388102,0
Ciara,Dance Like Were Making Love,0.03404040958222309,0
Drake,All Me,0.034069433813702914,0
Adele,Hello,0.03407399769939046,0
Frank Ocean,Ivy,0.034079887975392895,0
Drake,Trophies,0.03408062523490829,0
NF,No Name,0.03409284952565016,0
"Tyler, The Creator",Who Dat Boy,0.03409435516330391,0
Drake,Passionfruit,0.03409629853864804,0
Kendrick Lamar,The Heart Part 4,0.03411238945141462,0
Beyonce,***Flawless,0.03411265116169698,0
Drake and Future,Jumpman,0.03411358900071366,0
Hozier,Take Me To Church,0.034114512978565166,0
G Eazy,"Me, Myself and I",0.0341168984808989,0
Adele,When We Were Young,0.03412553255894155,0
Kendrick Lamar,Loyalty,0.034149551067928094,0
Wiz Khalifa,Burn Slow,0.0341634299140107,0
BoB,HeadBand,0.03416419869898696,0
Halsey,Strangers,0.034169636894975125,0
Kid Ink,Hotel,0.03417393969985926,0
Wale,My PYT,0.0341829759062699,0
Bryce Vine,Drew Barrymore,0.034232874716715024,0
Adam Lambert,Ghost Town,0.034243061791563716,0
twenty one pilots,Heathens,0.03428824543583683,0
Red Hot Chili Peppers,Dark Necessities,0.034303395659517344,0
Drake,Pop Style,0.034312003232406664,0
Shakira,Cant Remember To Forget You,0.03434921082247309,0
Lil Uzi Vert,Neon Guts,0.03435001402568402,0
Rick Ross,Sanctified,0.03435892633327291,0
2 Chainz,Good Drank,0.03436238692752107,0
John Mayer,Love On The Weekend,0.034364399377890084,0
Kendrick Lamar,The Blacker The Berry,0.03436773841447692,0
21 Savage and Metro Boomin,No Heart,0.03436965425820157,0
Metro Boomin,Dreamcatcher,0.03437013279253713,0
Logic,44 More,0.034393209575442854,0
Zayn and Taylor Swift,I Dont Wanna Live Forever,0.03443266714556949,0
T Wayne,Nasty Freestyle,0.034444597235857494,0
Nat King Cole,The Christmas Song,0.03445044399513006,0
Chris Brown,Privacy,0.03445448527770613,0
Lil Wayne,Problems,0.034474819864767366,0
Disturbed,The Sound Of Silence,0.03447982060567162,0
Britney Spears,Slumber Party,0.03450158515813434,0
Logic,BoomTrap Protocol,0.03451632743393168,0
Fitz And The Tantrums,HandClap,0.03451870080308534,0
Meek Mill,We Ball,0.034525646087594807,0
KIDS SEE GHOSTS,4th Dimension,0.03453211041063642,0
Travis Scott,Stargazing,0.03456181874668447,0
Halsey,Bad At Love,0.03456191133824344,0
The Weeknd,Privilege,0.03457428886301511,0
Imagine Dragons,Shots,0.03458567023063994,0
Kane Brown,Lose It,0.0345959072387031,0
Neon Trees,Sleeping With A Friend,0.03460196102772464,0
J Cole,False Prophets,0.03466221682721281,0
Beyonce,Partition,0.034665155121194974,0
Tessanne Chin,Bridge Over Troubled Water,0.03472479386432072,0
JAY Z,The Story Of OJ,0.03472842425933677,0
Alisan Porter,Down That Road,0.03473016304537104,0
Lil Skies,Nowadays,0.034740223479398064,0
Rixton,Me And My Broken Heart,0.03474640156647963,0
A Tribe Called Quest,We The People,0.03474648394804222,0
Andrew McMahon In The Wilderness,Cecilia And The Satellite,0.034758444212850494,0
Drake,Back To Back,0.03476334004746231,0
Imagine Dragons,On Top Of The World,0.034775890882905995,0
JAY Z,Marcy Me,0.03478443050400457,0
Logic,Black SpiderMan,0.034814529757838275,0
Harry Styles,Sweet Creature,0.03481585704300039,0
The Weeknd,Reminder,0.034825586887849994,0
Logic,Wassup,0.034828533135468846,0
Daya,"Sit Still, Look Pretty",0.03485273005910726,0
Rae Sremmurd,This Could Be Us,0.03486190411991129,0
JAY Z,Bam,0.03491465282339504,0
NEEDTOBREATHE,Brother,0.034917788376753835,0
Drake,The Language,0.0349255017245017,0
Shawn Mendes,Theres Nothing Holdin Me Back,0.03495281976508381,0
Niall Horan,Too Much To Ask,0.034962303180470736,0
Eminem,Greatest,0.034978345180897416,0
Calum Scott,Dancing On My Own,0.035007033923573835,0
Meek Mill,Issues,0.03504387442442407,0
Camila Cabello,Consequences,0.03505724805056321,0
Kanye West,Only One,0.035063207001327944,0
MAX,Lights Down Low,0.035067114611444614,0
Selena Gomez,Slow Down,0.03511076825295962,0
YoungBoy Never Broke Again,Preach,0.03511500964767575,0
Action Bronson,Baby Blue,0.035126709084311196,0
Katy Perry,Bon Appetit,0.03514878335418294,0
Becky G,Shower,0.03517308067712758,0
21 Savage and Metro Boomin,My Choppa Hate Niggas,0.03520142456418893,0
Beyonce,Drunk In Love,0.035202305371147755,0
J Cole,Album Of The Year Freestyle,0.03520284973406894,0
A Ap Rocky,Everyday,0.035205857244258953,0
Lil Yachty,Yacht Club,0.03521834168929208,0
Drake,Sacrifices,0.035244127619807136,0
Swae Lee,Guatemala,0.0352444932456677,0
Lana Del Rey,Shades Of Cool,0.03525641376464981,0
Iggy Azalea,Black Widow,0.03526632759278258,0
Jason Derulo,Wiggle,0.03530800817757028,0
Lil Baby and Gunna,Never Recover,0.03531327080047862,0
RiceGum,Its Every Night Sis,0.035329730636781,0
Lil Dicky,Freaky Friday,0.035353119571339006,0
Lil Wayne,Dont Cry,0.035373221942731396,0
Lil Wayne,Believe Me,0.03537416613939626,0
Alessia Cara,Here,0.03537664914240644,0
Frank Ocean,Solo,0.0353940533447841,0
Eminem,Survival,0.03540373202088493,0
KIDS SEE GHOSTS,Fire,0.0354226617484909,0
XXXTENTACION,Jocelyn Flores,0.035433140838978916,0
J Cole,Everybody Dies,0.03547776476464629,0
Niall Horan,This Town,0.03547868644690582,0
J Cole,1985,0.03547893381399524,0
Dwayne The Rock Johnson,Youre Welcome,0.03549312901578984,0
J Cole,Kevins Heart,0.035509876450769265,0
Kanye West,Real Friends,0.03553377563703291,0
One Direction,18,0.035539191685698183,0
Meek Mill,1942 Flows,0.03554232802460752,0
Lil Wayne,Start This Shit Off Right,0.0355588329925974,0
Kanye West,Violent Crimes,0.035567171195209836,0
Madonna,Bitch Im Madonna,0.03557500508673203,0
Shawn Mendes,A Little Too Much,0.03559560734023909,0
Imagine Dragons,Natural,0.03561204107598118,0
Drake,No Long Talk,0.035614561384778615,0
Mac Miller,Hurt Feelings,0.03562773512934924,0
Post Malone,Otherside,0.035630105619701286,0
TakeOff,Last Memory,0.035646040502370344,0
Mac Miller,Come Back To Earth,0.03564759049146234,0
Travis Scott,Stop Trying To Be God,0.0356668697993619,0
Lukas Graham,Mama Said,0.035693279086102175,0
Tech N9Ne,Hood Go Crazy,0.035704839214709655,0
G Eazy and Halsey,Him and I,0.035751323096910474,0
Wale,The Body,0.035764223431582524,0
One Direction,Where Do Broken Hearts Go,0.035779109026516695,0
Usher,She Came To Give It To You,0.035789164314590616,0
Lorde,Yellow Flicker Beat,0.035807668889428046,0
Kanye West,Ghost Town,0.03583586494926664,0
"Machine Gun Kelly, X Ambassadors and Bebe Rexha",Home,0.03583666025603041,0
Who Is Fancy,Goodbye,0.03583863546567641,0
Lil Baby,Life Goes On,0.03585775855289355,0
Kanye West,Feedback,0.03588356908748146,0
MKTO,Classic,0.035888336964222244,0
Jay Z,Holy Grail,0.03589333035220075,0
Future and Young Thug,Patek Water,0.03589416113700696,0
Kanye West,Wouldnt Leave,0.0359061514397504,0
Kevin Gates,Jam,0.03591645528566858,0
Hoodie Allen,All About It,0.03593535614963732,0
Jacob Sartorius,Hit Or Miss,0.036005234723233824,0
Rob stone,Chill Bill,0.036027851878281,0
Lady Gaga,Always Remember Us This Way,0.036062979198747666,0
Ed Sheeran,What Do I Know?,0.03608428794992275,0
Lorde,Homemade Dynamite,0.03615204244877612,0
Russ,Losin Control,0.0361643468875885,0
Billie Eilish and Khalid,Lovely,0.03616561034509201,0
Alessia Cara,Scars To Your Beautiful,0.03616855400686783,0
Little Mix,Black Magic,0.03617122557836313,0
One Direction,Perfect,0.036179496718319805,0
Taylor Swift,New Romantics,0.03618958303145724,0
Drake,0 To 100 / The Catch Up,0.036199260097970594,0
Kendrick Lamar,Untitled 02 06232014,0.036203677964327365,0
Big Sean,Bounce Back,0.03622264624561039,0
Jeezy,Seen It All,0.03622654180474234,0
Justin Timberlake,Supplies,0.036247902972338375,0
The Neighbourhood,Sweater Weather,0.036251677557505725,0
J Cole,Shes Mine Pt 2,0.036251735108807255,0
The Weeknd,Tell Your Friends,0.03627241654046396,0
Ruth B,Lost Boy,0.0362847326014993,0
Britney Spears,Pretty Girls,0.03628836065576461,0
Big Sean,Halfway Off The Balcony,0.03629001581678481,0
Post Malone,Paranoid,0.03629586812016314,0
Drake,Blue Tint,0.036300787528221794,0
Arctic Monkeys,Do I Wanna Know?,0.03630727377015034,0
Drake,Free Smoke,0.03631653936155081,0
The Carters,Summer,0.03634045127739586,0
The Script,Superheroes,0.03634479420434343,0
Panic! At The Disco,Bohemian Rhapsody,0.03635486857213703,0
Mariah Carey,Infinity,0.03637437421752801,0
G Eazy,Drifting,0.03639743501941826,0
Bazzi,Mine,0.03641953147454798,0
Justin Timberlake,Not A Bad Thing,0.036423151126000745,0
Fall Out Boy,Alone Together,0.036427027975471656,0
Nick Fradiani,Beautiful Life,0.036452484038753376,0
Frank Ocean,Nights,0.036484362425239815,0
Travis Scott,Who? What!,0.03648596668199481,0
Joyner Lucas and Chris Brown,Stranger Things,0.0365286897109008,0
Jake Paul,Its Everyday Bro,0.036534788610837074,0
Lil Wayne,Let It Fly,0.036536679390850604,0
Chris Brown,New Flame,0.036550000142084975,0
Justin Timberlake,Man Of The Woods,0.03655461115820249,0
G Eazy,Some Kind Of Drug,0.03656322953328653,0
J Cole,Window Pain Outro,0.036568554263517974,0
